Seq_id	Size	Description
104	+	1624520	1633326	8806
105	+	1670990	1679845	8855
106	+	1660694	1669539	8845
107	+	1592793	1601643	8850
108	+	1598139	1606985	8846
109	+	1760473	1769320	8847
110	+	1720692	1729534	8842
111	+	1718501	1727343	8842
112	+	1638421	1647268	8847
113	+	1696945	1705790	8845
114	+	1673653	1682500	8847
115	+	1553137	1561985	8848
117	+	1606038	1614848	8810
118	+	1738616	1747460	8844
119	+	1144850	1153673	8823
120	-	191024	182178	8846
121	+	1656194	1665039	8845
122	+	1734827	1743672	8845
123	+	1595759	1604606	8847
124	+	1672312	1681167	8855
125	+	1645957	1654803	8846
126	+	1592255	1601102	8847
127	+	1711782	1720618	8836
128	+	1704096	1712942	8846
129	+	1744549	1753394	8845
130	+	1678650	1687457	8807
131	+	1755181	1764036	8855
132	+	1682872	1691714	8842
133	+	1671243	1680098	8855
134	+	1724619	1733466	8847
135	+	1725146	1734001	8855
136	+	1587035	1595883	8848
137	+	1671507	1680362	8855
138	+	1675193	1684051	8858
139	+	1686143	1694976	8833
140	-	919673	910854	8819
141	+	1684301	1693120	8819
142	+	1758723	1767567	8844
143	+	1628423	1637271	8848
144	+	1726700	1735548	8848
145	+	1620021	1628866	8845
146	+	1541938	1550788	8850
147	+	1766629	1775476	8847
148	+	1658516	1667350	8834
149	+	1611846	1620668	8822
150	+	1685722	1694541	8819
151	+	1748041	1756884	8843
152	+	1658914	1667737	8823
153	+	1641591	1650438	8847
154	+	838169	847017	8848
155	+	1658068	1666891	8823
156	+	1752419	1761266	8847
157	+	1669567	1678415	8848
158	+	1657220	1666063	8843
159	+	1688405	1697171	8766
160	+	1757699	1766532	8833
161	+	1711564	1720419	8855
162	+	1612075	1620921	8846
163	+	1680310	1689158	8848
164	+	1746966	1755799	8833
165	+	1541361	1550208	8847
166	+	1669619	1678474	8855
167	+	1711394	1720249	8855
168	+	1551668	1560515	8847
169	+	1725180	1734027	8847
170	+	1624227	1633050	8823
171	+	1791591	1800410	8819
172	+	1693938	1702783	8845
173	+	1676163	1685006	8843
174	+	1755553	1764397	8844
175	+	1678099	1686918	8819
176	+	1626497	1635316	8819
177	+	1627719	1636562	8843
178	+	1725913	1734732	8819
179	+	1672581	1681436	8855
180	+	1656607	1665433	8826
181	+	1591102	1599949	8847
182	+	1715200	1724055	8855
183	+	1645197	1654016	8819
184	+	1735389	1744234	8845
185	+	1598624	1607469	8845
186	+	1712172	1721027	8855
187	+	1591908	1600755	8847
188	+	1666378	1675233	8855
189	+	1793525	1802369	8844
190	+	1713232	1722087	8855
191	+	1642252	1651099	8847
192	+	1768964	1777819	8855
193	+	1813415	1822248	8833
194	+	1593310	1602129	8819
195	+	1611613	1620456	8843
196	+	1723253	1732108	8855
197	+	1791908	1800727	8819
198	+	1712335	1721190	8855
199	+	1756313	1765160	8847
200	+	1619901	1628723	8822
201	+	1738044	1746891	8847
202	+	1698755	1707598	8843
203	+	1738019	1746866	8847
204	+	1658914	1667737	8823
205	+	1716142	1724987	8845
206	+	1567847	1576695	8848
207	+	1737899	1746746	8847
208	+	1788871	1797718	8847
209	+	1697160	1706002	8842
210	+	1780677	1789532	8855
211	+	1756791	1765634	8843
212	+	1693058	1701901	8843
213	+	1676551	1685397	8846
214	+	1639108	1647945	8837
215	+	1678008	1686827	8819
216	+	1670365	1679220	8855
217	+	1630615	1639391	8776
218	+	1763128	1771971	8843
219	+	1709601	1718448	8847
--------------------------------------------------------------------------------
Block #138
Seq_id	Strand	Start	End	Length
1	+	1684046	1690693	6647
2	+	1725115	1731762	6647
3	+	1675491	1682138	6647
4	+	1737463	1744107	6644
5	+	1679099	1685734	6635
6	+	1684537	1691184	6647
7	+	1748528	1755169	6641
8	+	1658563	1665201	6638
9	+	1751495	1758136	6641
10	+	1636062	1642693	6631
11	+	1725696	1732343	6647
12	+	1798494	1805138	6644
13	+	1668894	1675520	6626
14	+	1740783	1747430	6647
15	+	1691994	1698634	6640
16	+	1655162	1661796	6634
17	+	1758949	1765586	6637
18	+	1678117	1684758	6641
19	+	1604965	1611609	6644
20	+	1613681	1620302	6621
21	+	1635597	1642237	6640
22	+	1668233	1674882	6649
23	+	1664997	1671638	6641
24	+	1684579	1691226	6647
25	+	1740519	1747085	6566
26	+	1794405	1801039	6634
27	+	1659747	1666381	6634
28	+	1625926	1632564	6638
29	+	1633063	1639699	6636
30	+	1685230	1691865	6635
31	+	1684840	1691482	6642
32	+	797666	804304	6638
33	-	949141	942497	6644
34	+	1688621	1695261	6640
35	+	1750724	1757361	6637
36	+	1751861	1758496	6635
37	+	1695315	1701959	6644
38	+	1683235	1689872	6637
39	+	1757363	1764004	6641
40	+	1759145	1765782	6637
41	+	917430	924071	6641
42	+	1741936	1748573	6637
43	+	1746296	1752938	6642
44	+	1779316	1785963	6647
45	+	1752931	1759568	6637
46	+	1741191	1747829	6638
47	+	1660276	1666921	6645
48	+	1741209	1747847	6638
49	+	1741204	1747842	6638
50	+	1706163	1712803	6640
51	+	1584198	1590845	6647
52	+	1684262	1690909	6647
53	+	1727251	1733890	6639
54	+	1694730	1701370	6640
55	+	1686283	1692930	6647
56	+	1765311	1771946	6635
57	+	1665670	1672303	6633
58	+	1685199	1691846	6647
59	+	1749574	1756207	6633
60	-	238608	231967	6641
61	+	1602141	1608784	6643
62	+	1695114	1701761	6647
63	+	1686959	1693601	6642
64	+	1730220	1736867	6647
65	+	1604889	1611526	6637
66	+	1602102	1608745	6643
67	+	1602324	1608967	6643
68	+	1607328	1613971	6643
69	+	1765032	1771667	6635
70	+	1610009	1616578	6569
71	+	1758635	1765272	6637
72	+	1785931	1792567	6636
73	+	1688506	1695146	6640
74	+	1656259	1662891	6632
75	+	1714911	1721547	6636
76	+	1650412	1657046	6634
77	+	394934	401574	6640
78	+	1754663	1761296	6633
79	+	1678567	1685203	6636
80	+	1711847	1718491	6644
81	+	1647536	1654164	6628
82	+	1725693	1732340	6647
83	+	1696396	1703037	6641
84	+	1619133	1625769	6636
85	+	1678242	1684885	6643
86	+	1661215	1667850	6635
87	+	1623690	1630259	6569
88	+	1626993	1633635	6642
89	+	1752446	1759083	6637
90	+	1772237	1779956	7719
91	+	1608276	1614919	6643
92	+	1707513	1714155	6642
93	+	1749215	1755860	6645
94	+	1655527	1662160	6633
95	+	1651753	1658391	6638
96	+	1686454	1693101	6647
97	+	1757592	1764228	6636
98	+	1721091	1727727	6636
99	+	1586710	1593348	6638
100	+	1677126	1683761	6635
101	+	1689825	1696464	6639
102	+	1705140	1711785	6645
103	+	1707739	1714382	6643
104	+	1638977	1645621	6644
105	+	1685385	1692032	6647
106	+	1669691	1676327	6636
107	+	1601795	1608429	6634
108	+	1612583	1619223	6640
109	+	1774912	1781556	6644
110	+	1735188	1741832	6644
111	+	1732997	1739641	6644
112	+	1652938	1659582	6644
113	+	1711444	1718089	6645
114	+	1682652	1689287	6635
115	+	1565516	1572158	6642
117	+	1615000	1621639	6639
118	+	1753162	1759803	6641
119	+	1153825	1160463	6638
120	-	182026	175388	6638
121	+	1670628	1677283	6655
122	+	1749326	1755971	6645
123	+	1604758	1611415	6657
124	+	1686836	1693483	6647
125	+	1654955	1661591	6636
126	+	1606735	1613378	6643
127	+	1720770	1727405	6635
128	+	1718461	1725102	6641
129	+	1759168	1765809	6641
130	+	1693084	1699721	6637
131	+	1769711	1776358	6647
132	+	1691866	1698502	6636
133	+	1685773	1692420	6647
134	+	1739023	1745659	6636
135	+	1739658	1746305	6647
136	+	1601516	1608159	6643
137	+	1686037	1692684	6647
138	+	1684203	1690838	6635
139	+	1700616	1707248	6632
140	-	910702	904062	6640
141	+	1693272	1699912	6640
142	+	1773208	1779844	6636
143	+	1642904	1649692	6788
144	+	1741187	1747822	6635
145	+	1634485	1641140	6655
146	+	1550940	1557581	6641
147	+	1781034	1787672	6638
148	+	1673042	1679692	6650
149	+	1626160	1632807	6647
150	+	1694693	1701333	6640
151	+	1757036	1763673	6637
152	+	1667889	1674527	6638
153	+	1656110	1662754	6644
154	+	847169	853808	6639
155	+	1667043	1673681	6638
156	+	1766936	1773580	6644
157	+	1678567	1685201	6634
158	+	1666215	1672851	6636
159	+	1702912	1709546	6634
160	+	1772172	1778804	6632
161	+	1726088	1732735	6647
162	+	1626592	1633225	6633
163	+	1694791	1701434	6643
164	+	1761439	1768071	6632
165	+	1550360	1557017	6657
166	+	1684131	1690778	6647
167	+	1725924	1732571	6647
168	+	1560667	1567324	6657
169	+	1739717	1746353	6636
170	+	1633202	1639838	6636
171	+	1800562	1807198	6636
172	+	1702935	1709571	6636
173	+	1685158	1691794	6636
174	+	1770037	1776673	6636
175	+	1687070	1693710	6640
176	+	1635468	1642108	6640
177	+	1636714	1643351	6637
178	+	1734884	1741523	6639
179	+	1687106	1693753	6647
180	+	1671196	1677838	6642
181	+	1600101	1606739	6638
182	+	1729607	1736254	6647
183	+	1654168	1660809	6641
184	+	1749888	1756533	6645
185	+	1607621	1614256	6635
186	+	1726696	1733343	6647
187	+	1600907	1607545	6638
188	+	1680791	1687438	6647
189	+	1807853	1814487	6634
190	+	1727768	1734415	6647
191	+	1656736	1663379	6643
192	+	1783476	1790123	6647
193	+	1827888	1834520	6632
194	+	1602281	1608921	6640
195	+	1620624	1627247	6623
196	+	1737783	1744430	6647
197	+	1800879	1807519	6640
198	+	1726748	1733395	6647
199	+	1765312	1771947	6635
200	+	1634215	1640862	6647
201	+	1752449	1759085	6636
202	+	1713219	1719860	6641
203	+	1752424	1759060	6636
204	+	1667889	1674527	6638
205	+	1725139	1731776	6637
206	+	1582328	1588971	6643
207	+	1752304	1758940	6636
208	+	1803388	1810032	6644
209	+	1706154	1712790	6636
210	+	1795090	1801737	6647
211	+	1765786	1772427	6641
212	+	1702069	1708692	6623
213	+	1685549	1692187	6638
214	+	1653611	1660241	6630
215	+	1686979	1693619	6640
216	+	1684895	1691542	6647
217	+	1645082	1651723	6641
218	+	1772123	1778764	6641
219	+	1724118	1730762	6644
--------------------------------------------------------------------------------
Block #139
Seq_id	Strand	Start	End	Length
1	+	1690694	1694574	3880
2	+	1731763	1735643	3880
3	+	1682139	1686019	3880
4	+	1744108	1747988	3880
5	+	1685735	1689602	3867
6	+	1691185	1695065	3880
7	+	1755170	1759050	3880
8	+	1665202	1669082	3880
9	+	1758137	1762017	3880
10	+	1642694	1646574	3880
11	+	1732344	1736224	3880
12	+	1805139	1809019	3880
13	+	1675521	1679401	3880
14	+	1747431	1751311	3880
15	+	1698635	1702515	3880
16	+	1661797	1665902	4105
17	+	1765587	1769467	3880
18	+	1684759	1688639	3880
19	+	1611610	1615490	3880
20	+	1620303	1624183	3880
21	+	1642238	1646118	3880
22	+	1674883	1678763	3880
23	+	1671639	1675518	3879
24	+	1691227	1695107	3880
25	+	1748953	1752847	3894
26	+	1801040	1804916	3876
27	+	1666382	1670262	3880
28	+	1632565	1636445	3880
29	+	1639700	1643567	3867
30	+	1691866	1695746	3880
31	+	1691483	1695350	3867
32	+	804305	808185	3880
33	-	942495	938615	3880
34	+	1695262	1699142	3880
35	+	1757362	1761242	3880
36	+	1758497	1762377	3880
37	+	1701960	1705841	3881
38	+	1689873	1693752	3879
39	+	1764005	1767884	3879
40	+	1765783	1769663	3880
41	+	924072	927952	3880
42	+	1748574	1752454	3880
43	+	1752939	1756819	3880
44	+	1785964	1789844	3880
45	+	1759569	1763449	3880
46	+	1747830	1751710	3880
47	+	1666922	1670802	3880
48	+	1747848	1751728	3880
49	+	1747843	1751723	3880
50	+	1712804	1716668	3864
51	+	1590846	1594728	3882
52	+	1690910	1694790	3880
53	+	1733891	1737757	3866
54	+	1701371	1705251	3880
55	+	1692931	1696811	3880
56	+	1771947	1775812	3865
57	+	1672304	1676186	3882
58	+	1691847	1695727	3880
59	+	1756208	1760088	3880
60	-	231965	228085	3880
61	+	1608785	1612665	3880
62	+	1701762	1705642	3880
63	+	1693602	1697481	3879
64	+	1736868	1740748	3880
65	+	1611527	1615407	3880
66	+	1608746	1612626	3880
67	+	1608968	1612848	3880
68	+	1613972	1617852	3880
69	+	1771668	1775533	3865
70	+	1616579	1620461	3882
71	+	1765273	1769153	3880
72	+	1792568	1796448	3880
73	+	1695147	1699027	3880
74	+	1662892	1666772	3880
75	+	1721548	1725428	3880
76	+	1657047	1660929	3882
77	+	401575	405455	3880
78	+	1761297	1765177	3880
79	+	1685204	1689084	3880
80	+	1718492	1722372	3880
81	+	1654165	1658045	3880
82	+	1732341	1736221	3880
83	+	1703038	1706918	3880
84	+	1625770	1629636	3866
85	+	1684886	1688752	3866
86	+	1667851	1671729	3878
87	+	1630260	1634142	3882
88	+	1633636	1637516	3880
89	+	1759084	1762964	3880
90	+	1779957	1783838	3881
91	+	1614920	1618800	3880
92	+	1714156	1718023	3867
93	+	1755861	1759741	3880
94	+	1662161	1666039	3878
95	+	1658392	1662272	3880
96	+	1693102	1696982	3880
97	+	1764229	1768109	3880
98	+	1727728	1731608	3880
99	+	1593349	1597229	3880
100	+	1683764	1687648	3884
101	+	1696465	1700332	3867
102	+	1711786	1715666	3880
103	+	1714383	1718265	3882
104	+	1645622	1649502	3880
105	+	1692033	1695913	3880
106	+	1676328	1680208	3880
107	+	1608430	1612310	3880
108	+	1619224	1623104	3880
109	+	1781557	1785437	3880
110	+	1741833	1745715	3882
111	+	1739642	1743524	3882
112	+	1659583	1663463	3880
113	+	1718090	1721970	3880
114	+	1689288	1693153	3865
115	+	1572159	1576039	3880
117	+	1621640	1625506	3866
118	+	1759804	1763686	3882
119	+	1160464	1164344	3880
120	-	175386	171506	3880
121	+	1677284	1681164	3880
122	+	1755972	1759852	3880
123	+	1611416	1615296	3880
124	+	1693484	1697364	3880
125	+	1661592	1665472	3880
126	+	1613379	1617259	3880
127	+	1727406	1731286	3880
128	+	1725103	1728969	3866
129	+	1765810	1769662	3852
130	+	1699722	1703589	3867
131	+	1776359	1780239	3880
132	+	1698503	1702381	3878
133	+	1692421	1696301	3880
134	+	1745660	1749540	3880
135	+	1746306	1750186	3880
136	+	1608160	1612040	3880
137	+	1692685	1696565	3880
138	+	1690839	1694719	3880
139	+	1707249	1711116	3867
140	-	904060	900180	3880
141	+	1699913	1703793	3880
142	+	1779845	1783724	3879
143	+	1649693	1653574	3881
144	+	1747825	1751709	3884
145	+	1641141	1645021	3880
146	+	1557582	1561462	3880
147	+	1787673	1791553	3880
148	+	1679693	1683561	3868
149	+	1632808	1636690	3882
150	+	1701334	1705214	3880
151	+	1763674	1767554	3880
152	+	1674528	1678408	3880
153	+	1662755	1666635	3880
154	+	853809	857676	3867
155	+	1673682	1677562	3880
156	+	1773581	1777461	3880
157	+	1685202	1689082	3880
158	+	1672852	1676732	3880
159	+	1709547	1713427	3880
160	+	1778805	1782672	3867
161	+	1732736	1736616	3880
162	+	1633226	1637092	3866
163	+	1701435	1705315	3880
164	+	1768072	1771939	3867
165	+	1557018	1560898	3880
166	+	1690779	1694659	3880
167	+	1732572	1736452	3880
168	+	1567325	1571205	3880
169	+	1746354	1750234	3880
170	+	1639839	1643719	3880
171	+	1807199	1811079	3880
172	+	1709572	1713452	3880
173	+	1691795	1695673	3878
174	+	1776674	1780553	3879
175	+	1693711	1697591	3880
176	+	1642109	1645989	3880
177	+	1643352	1647232	3880
178	+	1741524	1745404	3880
179	+	1693754	1697634	3880
180	+	1677839	1681719	3880
181	+	1606740	1610620	3880
182	+	1736255	1740135	3880
183	+	1660810	1664690	3880
184	+	1756534	1760414	3880
185	+	1614257	1618123	3866
186	+	1733344	1737224	3880
187	+	1607546	1611426	3880
188	+	1687439	1691319	3880
189	+	1814488	1818364	3876
190	+	1734416	1738296	3880
191	+	1663380	1667249	3869
192	+	1790124	1794004	3880
193	+	1834521	1838388	3867
194	+	1608922	1612802	3880
195	+	1627248	1631128	3880
196	+	1744431	1748311	3880
197	+	1807520	1811400	3880
198	+	1733396	1737276	3880
199	+	1771948	1775813	3865
200	+	1640863	1644745	3882
201	+	1759086	1762966	3880
202	+	1719861	1723743	3882
203	+	1759061	1762941	3880
204	+	1674528	1678408	3880
205	+	1731777	1735657	3880
206	+	1588972	1592852	3880
207	+	1758941	1762821	3880
208	+	1810033	1813913	3880
209	+	1712791	1716671	3880
210	+	1801738	1805618	3880
211	+	1772428	1776308	3880
212	+	1708693	1712573	3880
213	+	1692188	1696068	3880
214	+	1660242	1664124	3882
215	+	1693620	1697500	3880
216	+	1691543	1695423	3880
217	+	1651724	1655588	3864
218	+	1778765	1782645	3880
219	+	1730763	1734643	3880
--------------------------------------------------------------------------------
Block #140
Seq_id	Strand	Start	End	Length
1	+	1694576	1704035	9459
2	+	1735645	1745104	9459
3	+	1686021	1695480	9459
4	+	1747990	1757448	9458
5	+	1689604	1699063	9459
6	+	1695067	1704526	9459
7	+	1759052	1768512	9460
8	+	1669084	1678543	9459
9	+	1762019	1771479	9460
10	+	1646576	1656035	9459
11	+	1736226	1745685	9459
12	+	1809021	1818479	9458
13	+	1679403	1688860	9457
14	+	1751313	1760772	9459
15	+	1702517	1711975	9458
16	+	1665904	1675361	9457
17	+	1769469	1778928	9459
18	+	1688641	1698099	9458
19	+	1615492	1624949	9457
20	+	1624185	1633643	9458
21	+	1646120	1655579	9459
22	+	1678765	1688216	9451
23	+	1675520	1684978	9458
24	+	1695109	1704568	9459
25	+	1752849	1762308	9459
26	+	1804918	1814377	9459
27	+	1670264	1679721	9457
28	+	1636447	1645906	9459
29	+	1643569	1653028	9459
30	+	1695748	1705207	9459
31	+	1695352	1704811	9459
32	+	808187	817645	9458
33	-	938614	929155	9459
34	+	1699144	1708602	9458
35	+	1761244	1770703	9459
36	+	1762379	1771839	9460
37	+	1705843	1715301	9458
38	+	1693754	1703217	9463
39	+	1767886	1777344	9458
40	+	1769665	1779124	9459
41	+	927954	937412	9458
42	+	1752456	1761914	9458
43	+	1756821	1766279	9458
44	+	1789846	1799305	9459
45	+	1763451	1772910	9459
46	+	1751712	1761170	9458
47	+	1670804	1680262	9458
48	+	1751730	1761188	9458
49	+	1751725	1761183	9458
50	+	1716670	1726127	9457
51	+	1594730	1604190	9460
52	+	1694792	1704251	9459
53	+	1737759	1747217	9458
54	+	1705253	1714711	9458
55	+	1696813	1706272	9459
56	+	1775814	1785266	9452
57	+	1676188	1685646	9458
58	+	1695729	1705188	9459
59	+	1760090	1769549	9459
60	-	228084	218626	9458
61	+	1612667	1622125	9458
62	+	1705644	1715103	9459
63	+	1697483	1706940	9457
64	+	1740750	1750209	9459
65	+	1615409	1624868	9459
66	+	1612628	1622086	9458
67	+	1612850	1622308	9458
68	+	1617854	1627312	9458
69	+	1775535	1784987	9452
70	+	1620463	1629920	9457
71	+	1769155	1778614	9459
72	+	1796450	1805908	9458
73	+	1699029	1708487	9458
74	+	1666774	1676233	9459
75	+	1725430	1734888	9458
76	+	1660931	1670389	9458
77	+	405457	414914	9457
78	+	1765179	1774638	9459
79	+	1689086	1698544	9458
80	+	1722374	1731833	9459
81	+	1658047	1667499	9452
82	+	1736223	1745682	9459
83	+	1706920	1716378	9458
84	+	1629638	1639110	9472
85	+	1688754	1698214	9460
86	+	1671731	1681191	9460
87	+	1634144	1643602	9458
88	+	1637518	1646976	9458
89	+	1762966	1772425	9459
90	+	1783840	1793299	9459
91	+	1618802	1628260	9458
92	+	1718025	1727483	9458
93	+	1759743	1769201	9458
94	+	1666041	1675500	9459
95	+	1662274	1671733	9459
96	+	1696984	1706443	9459
97	+	1768111	1777569	9458
98	+	1731610	1741068	9458
99	+	1597231	1606690	9459
100	+	1687650	1697101	9451
101	+	1700334	1709793	9459
102	+	1715668	1725126	9458
103	+	1718267	1727724	9457
104	+	1649504	1658963	9459
105	+	1695915	1705374	9459
106	+	1680210	1689669	9459
107	+	1612312	1621771	9459
108	+	1623106	1632564	9458
109	+	1785439	1794898	9459
110	+	1745717	1755175	9458
111	+	1743526	1752984	9458
112	+	1663465	1672923	9458
113	+	1721972	1731430	9458
114	+	1693155	1702607	9452
115	+	1576041	1585499	9458
116	+	1683209	1692668	9459
117	+	1625508	1634967	9459
118	+	1763688	1773146	9458
119	+	1164346	1173804	9458
120	-	171505	162046	9459
121	+	1681166	1690625	9459
122	+	1759854	1769312	9458
123	+	1615298	1624756	9458
124	+	1697366	1706825	9459
125	+	1665474	1674933	9459
126	+	1617261	1626719	9458
127	+	1731288	1740748	9460
128	+	1728971	1738429	9458
129	+	1769664	1779123	9459
130	+	1703591	1713048	9457
131	+	1780241	1789700	9459
132	+	1702383	1711840	9457
133	+	1696303	1705762	9459
134	+	1749542	1759000	9458
135	+	1750188	1759647	9459
136	+	1612042	1621500	9458
137	+	1696567	1706026	9459
138	+	1694721	1704181	9460
139	+	1711118	1720578	9460
140	-	900179	890720	9459
141	+	1703795	1713253	9458
142	+	1783726	1793185	9459
143	+	1653576	1663034	9458
144	+	1751711	1761162	9451
145	+	1645023	1654482	9459
146	+	1561464	1570923	9459
147	+	1791555	1801013	9458
148	+	1683563	1693020	9457
149	+	1636692	1646152	9460
150	+	1705216	1714674	9458
151	+	1767556	1777014	9458
152	+	1678410	1687868	9458
153	+	1666637	1676096	9459
154	+	857678	867137	9459
155	+	1677564	1687022	9458
156	+	1777463	1786921	9458
157	+	1689084	1698543	9459
158	+	1676734	1686193	9459
159	+	1713429	1722887	9458
160	+	1782674	1792134	9460
161	+	1736618	1746077	9459
162	+	1637094	1646555	9461
163	+	1705317	1714775	9458
164	+	1771941	1781401	9460
165	+	1560900	1570358	9458
166	+	1694661	1704120	9459
167	+	1736454	1745913	9459
168	+	1571207	1580665	9458
169	+	1750236	1759694	9458
170	+	1643721	1653179	9458
171	+	1811081	1820539	9458
172	+	1713454	1722913	9459
173	+	1695675	1705134	9459
174	+	1780555	1790014	9459
175	+	1697593	1707051	9458
176	+	1645991	1655449	9458
177	+	1647234	1656693	9459
178	+	1745406	1754864	9458
179	+	1697636	1707095	9459
180	+	1681721	1691179	9458
181	+	1610622	1620081	9459
182	+	1740137	1749596	9459
183	+	1664692	1674150	9458
184	+	1760416	1769874	9458
185	+	1618125	1627585	9460
186	+	1737226	1746685	9459
187	+	1611428	1620887	9459
188	+	1691321	1700780	9459
189	+	1818366	1827826	9460
190	+	1738298	1747757	9459
191	+	1667251	1676709	9458
